trial,dist,RT,interstim,NumberofLED
1,-15,287,317,1
2,-30,252,436,1
3,0,200,488,1
4,-30,294,369,1
5,-45,212,598,1
6,-15,218,351,1
7,0,228,437,1
8,0,252,592,1
9,45,211,631,1
10,45,247,733,1
11,-45,264,507,1
12,30,239,421,1
13,0,254,536,1
14,-15,225,477,1
15,0,270,584,1
16,0,206,536,1
17,30,264,773,1
18,0,201,573,1
19,15,250,417,1
20,15,294,452,1
21,15,258,409,1
22,-30,233,468,1
23,15,212,655,1
24,30,279,724,1
25,-15,237,585,1
26,0,222,335,1
27,-15,244,531,1
28,45,275,476,1
29,15,245,270,1
30,0,219,541,1
31,-45,269,378,1
32,30,284,612,1
33,-15,205,248,1
34,30,208,562,1
35,0,208,361,1
36,15,248,558,1
37,-45,244,619,1
38,-45,206,647,1
39,-45,297,407,1
40,-45,217,424,1
41,-15,204,464,1
42,-45,296,702,1
43,-15,212,729,1
44,15,244,402,1
45,45,243,674,1
46,0,282,404,1
47,15,252,337,1
48,-30,215,722,1
49,45,235,794,1
50,-45,204,536,1
51,-30,220,776,1
52,-30,238,514,1
53,-45,276,530,1
54,45,274,563,1
55,45,246,721,1
56,15,266,732,1
57,-15,226,505,1
58,-15,264,341,1
59,-30,254,336,1
60,-15,261,666,1
61,-45,278,817,1
62,45,275,318,1
63,-30,261,367,1
64,-15,291,423,1
65,-45,288,815,1
66,-45,261,397,1
67,-45,277,356,1
68,45,292,565,1
69,45,222,571,1
70,45,247,726,1
71,-15,232,702,1
72,-30,223,595,1
73,-15,243,270,1
74,30,242,475,1
75,45,280,537,1
76,45,211,718,1
77,45,214,767,1
78,45,230,479,1
79,30,256,643,1
80,15,229,630,1
81,30,263,500,1
82,-30,210,474,1
83,0,219,363,1
84,15,216,524,1
85,-30,224,304,1
86,45,286,499,1
87,-15,281,607,1
88,-45,252,473,1
89,30,222,746,1
90,45,210,747,1
91,15,237,487,1
92,-45,280,654,1
93,-45,250,400,1
94,15,241,503,1
95,-30,295,330,1
96,-15,245,526,1
97,30,266,530,1
98,30,236,645,1
99,45,249,527,1
100,-30,214,614,1
101,30,230,331,1
102,-15,267,563,1
103,0,231,353,1
104,-15,217,618,1
105,-15,266,442,1
106,15,293,613,1
107,45,225,456,1
108,0,209,690,1
109,-15,243,756,1
110,15,209,714,1
111,30,286,692,1
112,0,293,385,1
113,15,296,410,1
114,0,275,311,1
115,0,215,462,1
116,15,219,355,1
117,30,284,788,1
118,15,274,639,1
119,45,292,430,1
115,0,204,503,1
121,-30,230,419,1
122,-15,231,288,1
123,15,299,518,1
124,0,219,573,1
125,0,258,620,1
126,-15,229,752,1
127,45,254,327,1
128,-45,296,626,1
129,-15,235,677,1
130,0,213,718,1
131,30,232,588,1
132,-30,206,332,1
133,0,286,414,1
134,15,232,762,1
135,15,246,752,1
136,15,201,579,1
137,-45,206,365,1
138,30,233,646,1
139,45,248,534,1
130,-30,259,853,1
141,15,292,595,1
142,30,243,730,1
143,45,254,591,1
144,-45,299,451,1
145,15,252,616,1
146,-15,209,742,1
147,30,235,557,1
148,15,269,448,1
149,0,241,716,1
150,30,225,347,1
151,-45,211,852,1
152,15,262,515,1
153,30,274,657,1
154,-30,210,755,1
155,-45,295,633,1
156,-15,230,381,1
157,15,255,510,1
158,-30,244,642,1
159,15,227,496,1
145,0,242,766,1
161,15,223,534,1
162,-30,245,474,1
163,15,216,707,1
164,-30,283,396,1
165,-45,228,770,1
166,-15,209,652,1
167,-15,286,665,1
168,45,209,615,1
169,15,246,396,1
170,30,250,671,1
171,-30,216,285,1
172,-45,279,423,1
173,0,261,796,1
174,30,220,376,1
175,15,220,474,1
176,30,260,468,1
177,-15,282,338,1
178,-30,216,420,1
179,-30,247,791,1
180,-30,277,531,1
181,-15,273,439,1
182,30,254,573,1
183,-15,244,397,1
184,45,212,634,1
185,15,268,595,1
186,45,294,300,1
187,0,201,553,1
188,30,287,458,1
189,-15,269,353,1
190,-30,253,285,1
191,-15,212,586,1
192,45,283,831,1
193,-45,202,503,1
194,45,259,469,1
195,15,228,360,1
196,-15,241,646,1
197,30,295,302,1
198,30,222,543,1
199,-15,254,621,1
200,15,251,573,1
